Epoch,Loss,nu,rho
1,0.1633392870426178,0.8067896962165833,2.009143114089966
2,0.15927699208259583,0.45662978291511536,2.0552613735198975
3,0.11673390120267868,-0.00845238845795393,2.0962018966674805
4,0.10186861455440521,0.008509811013936996,2.1038713455200195
5,0.07931435853242874,-0.029639365151524544,2.1134440898895264
6,0.061213135719299316,0.0037471242249011993,2.1103858947753906
7,0.05186471343040466,-0.003176320344209671,2.1046946048736572
8,0.045719753950834274,-0.0021588560193777084,2.0883824825286865
9,0.03788723796606064,0.007141496520489454,2.028691291809082
10,0.03102927841246128,0.012453937903046608,2.0062811374664307
11,0.02627347595989704,0.013695759698748589,1.9776725769042969
12,0.023915037512779236,0.012008082121610641,1.9540719985961914
13,0.021686092019081116,0.009912453591823578,1.911562204360962
14,0.020136887207627296,0.012635353021323681,1.8726588487625122
15,0.018969835713505745,0.011021520011126995,1.8297911882400513
16,0.018265413120388985,0.01141071692109108,1.797825574874878
17,0.017177386209368706,0.010265429504215717,1.7349439859390259
18,0.01596248894929886,0.009774903766810894,1.657285451889038
19,0.015006715431809425,0.010804694145917892,1.5958839654922485
20,0.014176573604345322,0.00872749276459217,1.526332139968872
21,0.013556957244873047,0.009735955856740475,1.4823614358901978
22,0.012510058470070362,0.009920204989612103,1.3997777700424194
23,0.011849382892251015,0.008752120658755302,1.354021430015564
24,0.011241733096539974,0.009118006564676762,1.306294322013855
25,0.010661106556653976,0.00961634423583746,1.2516952753067017
26,0.010323720052838326,0.00937273446470499,1.2274113893508911
27,0.009686291217803955,0.0088460398837924,1.1815558671951294
28,0.00914811808615923,0.008948682807385921,1.1457874774932861
29,0.008792929351329803,0.009088438004255295,1.1311506032943726
30,0.00836899597197771,0.008793357759714127,1.1127126216888428
31,0.008056976832449436,0.008970260620117188,1.1018098592758179
32,0.007616344839334488,0.007575644180178642,1.0929135084152222
33,0.007250222377479076,0.009836046025156975,1.0932703018188477
34,0.006929694674909115,0.008798199705779552,1.09939706325531
35,0.006606540642678738,0.009661178104579449,1.1085151433944702
36,0.006370010785758495,0.00910364929586649,1.110977292060852
37,0.006098678335547447,0.0094736497849226,1.1241393089294434
38,0.005874680355191231,0.009437787346541882,1.1394600868225098
39,0.0056955148465931416,0.009294083341956139,1.1433738470077515
40,0.005546582862734795,0.009748564101755619,1.1388911008834839
41,0.005413783248513937,0.009562671184539795,1.132865071296692
42,0.005256356671452522,0.0095497602596879,1.1338552236557007
43,0.005072638392448425,0.00964189413934946,1.1264759302139282
44,0.004942622035741806,0.009172896854579449,1.1232542991638184
45,0.004802369978278875,0.009645115584135056,1.1163326501846313
46,0.004671381786465645,0.009588787332177162,1.1120514869689941
47,0.004562580958008766,0.009720039553940296,1.1064157485961914
48,0.004420022945851088,0.009881389327347279,1.0908925533294678
49,0.004313425160944462,0.010280478745698929,1.0857453346252441
50,0.0041915783658623695,0.010213227942585945,1.0819662809371948
51,0.004088134504854679,0.01031211856752634,1.077264428138733
52,0.003986215218901634,0.010229742154479027,1.0723456144332886
53,0.0038634780794382095,0.010331508703529835,1.067704200744629
54,0.0037647404242306948,0.010655677877366543,1.0645533800125122
55,0.0036771204322576523,0.01108355913311243,1.0641802549362183
56,0.0036014404613524675,0.011149725876748562,1.0640060901641846
57,0.003517390228807926,0.011282771825790405,1.067470908164978
58,0.0034306200686842203,0.010440635494887829,1.067720890045166
59,0.00334376934915781,0.010699544101953506,1.0677558183670044
60,0.003246524604037404,0.011034519411623478,1.0656530857086182
61,0.003171325195580721,0.010767248459160328,1.0688375234603882
62,0.0030931164510548115,0.011048642918467522,1.0719882249832153
63,0.003014401998370886,0.010898043401539326,1.0722534656524658
64,0.002930442802608013,0.010559557937085629,1.0753806829452515
65,0.0028554992750287056,0.011001898907124996,1.0749101638793945
66,0.0027963498141616583,0.010522841475903988,1.0758416652679443
67,0.00273331580683589,0.010965978726744652,1.0739058256149292
68,0.0026772692799568176,0.011152641847729683,1.0718761682510376
69,0.002616190817207098,0.011180030182003975,1.0701558589935303
70,0.002547607058659196,0.011221813037991524,1.0705832242965698
71,0.0025052069686353207,0.011272851377725601,1.069525122642517
72,0.0024598981253802776,0.011474290862679482,1.0677943229675293
73,0.0024084625765681267,0.011609282344579697,1.066144585609436
74,0.002350980881601572,0.01097165048122406,1.06512451171875
75,0.00229905778542161,0.010926898568868637,1.0646265745162964
76,0.002261162269860506,0.011032970622181892,1.0631870031356812
77,0.0022217961959540844,0.010945838876068592,1.06246817111969
78,0.002187872538343072,0.011091368272900581,1.0609490871429443
79,0.002140866592526436,0.010984363965690136,1.0582635402679443
80,0.0021014208905398846,0.01091981865465641,1.0555490255355835
81,0.0020642681047320366,0.010981792584061623,1.0516525506973267
82,0.002023117383942008,0.011198621243238449,1.0490875244140625
83,0.001989718060940504,0.011109822429716587,1.0472215414047241
84,0.0019596891943365335,0.011387284845113754,1.0469958782196045
85,0.001931457780301571,0.011260411702096462,1.0467166900634766
86,0.0019013896817341447,0.011202613823115826,1.043763518333435
87,0.0018607131205499172,0.011104854755103588,1.0414721965789795
88,0.0018346800934523344,0.011082119308412075,1.0395210981369019
89,0.0018095580162480474,0.010944905690848827,1.0395076274871826
90,0.0017786122625693679,0.010843027383089066,1.0405597686767578
91,0.0017540836706757545,0.010988560505211353,1.0412063598632812
92,0.0017225886695086956,0.01093661691993475,1.0426275730133057
93,0.00169673515483737,0.011210177093744278,1.0426069498062134
94,0.0016715596430003643,0.010953354649245739,1.043861746788025
95,0.0016477303579449654,0.011120329611003399,1.04413902759552
96,0.001617763307876885,0.011165596544742584,1.0435857772827148
97,0.0015894724056124687,0.01073175948113203,1.0441625118255615
98,0.0015632938593626022,0.010846845805644989,1.0437506437301636
99,0.0015398114919662476,0.010985161177814007,1.0436898469924927
100,0.0015206413809210062,0.011106956750154495,1.0431036949157715
101,0.0014978130348026752,0.011175112798810005,1.0435068607330322
102,0.0014818795025348663,0.011203015223145485,1.0432978868484497
103,0.0014674062840640545,0.011087223887443542,1.0429753065109253
104,0.0014505482977256179,0.010953419841825962,1.0424000024795532
105,0.001435102429240942,0.011072218418121338,1.0425502061843872
106,0.0014164458261802793,0.011171496473252773,1.041312575340271
107,0.0013964427635073662,0.011029491201043129,1.040718913078308
108,0.001376879634335637,0.011118154972791672,1.0400558710098267
109,0.001360120251774788,0.010985929518938065,1.040138840675354
110,0.0013413369888439775,0.011129779741168022,1.0407907962799072
111,0.0013271609786897898,0.010887433774769306,1.0410757064819336
112,0.0013128041755408049,0.0109595637768507,1.040735125541687
113,0.0012938226573169231,0.011203663423657417,1.0397131443023682
114,0.001278500072658062,0.011046440340578556,1.0396044254302979
115,0.0012613458093255758,0.01105870958417654,1.0387719869613647
116,0.0012492381501942873,0.011228815652430058,1.037756323814392
117,0.0012372913770377636,0.010953797027468681,1.037023663520813
118,0.001223142957314849,0.011123642325401306,1.0361875295639038
119,0.0012092976830899715,0.011120759882032871,1.0347203016281128
120,0.0011931263143196702,0.011129098013043404,1.0339429378509521
121,0.0011788195697590709,0.01106579601764679,1.0323055982589722
122,0.001164476154372096,0.010946426540613174,1.0308868885040283
123,0.0011526516173034906,0.01098430622369051,1.0298583507537842
124,0.0011416745837777853,0.010979071259498596,1.0291845798492432
125,0.0011278942693024874,0.010865381918847561,1.0280758142471313
126,0.0011161303846165538,0.011006585322320461,1.0276068449020386
127,0.0011047908337786794,0.010895153507590294,1.0274064540863037
128,0.0010937682818621397,0.010821310803294182,1.0271052122116089
129,0.0010837308363988996,0.010821860283613205,1.0267730951309204
130,0.001071697799488902,0.010907611809670925,1.0268970727920532
131,0.0010616533691063523,0.010961583815515041,1.0269083976745605
132,0.0010519078932702541,0.01095417607575655,1.0268573760986328
133,0.0010401422623544931,0.010912645608186722,1.0270605087280273
134,0.0010286479955539107,0.010846738703548908,1.0268373489379883
135,0.0010165112325921655,0.010807961225509644,1.026327133178711
136,0.0010069854324683547,0.010628958232700825,1.026599407196045
137,0.0009984339121729136,0.010666223242878914,1.0264286994934082
138,0.0009881930891424417,0.010732793249189854,1.0257219076156616
139,0.0009776066290214658,0.010845071636140347,1.0254186391830444
140,0.0009681497467681766,0.010726735927164555,1.0251458883285522
141,0.0009592314017936587,0.010701054707169533,1.0250591039657593
142,0.0009503078181296587,0.010830579325556755,1.0249987840652466
143,0.0009402019204571843,0.010644405148923397,1.0255346298217773
144,0.0009300574893131852,0.010658999904990196,1.02609384059906
145,0.0009189838892780244,0.010710935108363628,1.026373267173767
146,0.0009089868399314582,0.010767989791929722,1.026659369468689
147,0.0009012599475681782,0.010852295905351639,1.0268524885177612
148,0.00089266401482746,0.010578833520412445,1.0268232822418213
149,0.0008848222205415368,0.010759767144918442,1.0270329713821411
150,0.0008757530595175922,0.010728509165346622,1.027486801147461
151,0.0008676387369632721,0.010763646103441715,1.0269404649734497
152,0.0008611705852672458,0.010781925171613693,1.0268598794937134
153,0.0008525541634298861,0.010905918665230274,1.0267945528030396
154,0.000842809327878058,0.010817819274961948,1.0262598991394043
155,0.0008345405803993344,0.01083886343985796,1.0260169506072998
156,0.0008263875497505069,0.010908203199505806,1.0256998538970947
157,0.0008188775391317904,0.010910204611718655,1.0254435539245605
158,0.0008114016382023692,0.010866471566259861,1.0248781442642212
159,0.0008035131031647325,0.010832433588802814,1.0248607397079468
160,0.0007969509460963309,0.01082594133913517,1.0244518518447876
161,0.0007882609497755766,0.010863758623600006,1.0236090421676636
162,0.0007805885979905725,0.010870970785617828,1.0229617357254028
163,0.0007731675286777318,0.010721675120294094,1.0219630002975464
164,0.0007663018768653274,0.010734857060015202,1.021188497543335
165,0.0007601825054734945,0.010717329569160938,1.0205659866333008
166,0.0007543420069850981,0.010760148987174034,1.0198664665222168
167,0.0007474126759916544,0.010722788982093334,1.0192439556121826
168,0.0007413869025185704,0.010648438706994057,1.0189087390899658
169,0.000735602923668921,0.01059596799314022,1.0182899236679077
170,0.0007298309355974197,0.010815988294780254,1.0181832313537598
171,0.0007226996822282672,0.010605045594274998,1.0177180767059326
172,0.0007175462669692934,0.010670758783817291,1.0175697803497314
173,0.0007110444130375981,0.010713973082602024,1.0176541805267334
174,0.0007046699174679816,0.010730675421655178,1.0174596309661865
175,0.0006979042664170265,0.010770631022751331,1.0174086093902588
176,0.0006923532346263528,0.0106950793415308,1.017499566078186
177,0.0006860891007818282,0.010684031061828136,1.0178691148757935
178,0.0006787425372749567,0.010615062899887562,1.0181771516799927
179,0.0006728258449584246,0.010718828067183495,1.0182942152023315
180,0.0006670104339718819,0.01068225596100092,1.0184717178344727
181,0.0006612060824409127,0.01073536742478609,1.01886785030365
182,0.0006551498081535101,0.010704169981181622,1.0192466974258423
183,0.0006503038457594812,0.010722295381128788,1.019527792930603
184,0.0006444732425734401,0.010687855072319508,1.0195356607437134
185,0.0006394103402271867,0.010664810426533222,1.0195081233978271
186,0.0006351032643578947,0.01063953060656786,1.0195425748825073
187,0.0006300437962636352,0.010634563863277435,1.0195896625518799
188,0.0006252261810004711,0.010658273473381996,1.0196254253387451
189,0.0006198675255291164,0.010690473020076752,1.0192415714263916
190,0.0006139177712611854,0.010626592673361301,1.0187748670578003
191,0.0006092698313295841,0.010583206079900265,1.0179680585861206
192,0.0006037935381755233,0.010636094026267529,1.017264485359192
193,0.0006000874564051628,0.010643726214766502,1.0168342590332031
194,0.0005956820677965879,0.010615994222462177,1.015966534614563
195,0.0005912001361139119,0.010690364986658096,1.0151662826538086
196,0.0005875679198652506,0.010596739128232002,1.014618158340454
197,0.0005841319798491895,0.010566536337137222,1.0139977931976318
198,0.0005802045343443751,0.010581323876976967,1.0133992433547974
199,0.0005762716755270958,0.010619214735925198,1.0131326913833618
200,0.0005725696100853384,0.010603299364447594,1.0126792192459106
201,0.0005687389057129622,0.010702294297516346,1.012118935585022
202,0.0005652597174048424,0.010569239966571331,1.0117062330245972
203,0.0005616829730570316,0.01058720052242279,1.0109505653381348
204,0.0005585167673416436,0.0106503339484334,1.010320782661438
205,0.0005541194695979357,0.010620133951306343,1.009902000427246
206,0.0005506699089892209,0.010580194182693958,1.0095158815383911
207,0.0005474119680002332,0.010560412891209126,1.0091207027435303
208,0.0005436817300505936,0.010463862679898739,1.008980631828308
209,0.0005405140109360218,0.010596413165330887,1.0086058378219604
210,0.0005366228870116174,0.010597918182611465,1.0082107782363892
211,0.0005332550499588251,0.010581759735941887,1.008073091506958
212,0.000529646233189851,0.010515083558857441,1.0079764127731323
213,0.0005265498766675591,0.01055383775383234,1.0080370903015137
214,0.0005237178411334753,0.010578411631286144,1.0079059600830078
215,0.0005206911591812968,0.01065665390342474,1.0079315900802612
216,0.0005174343241378665,0.010590698570013046,1.008147120475769
217,0.0005145397153683007,0.010639599524438381,1.008262038230896
218,0.0005111173959448934,0.01062049437314272,1.008750557899475
219,0.0005080690607428551,0.01055554486811161,1.0090205669403076
